userId,movieId,rating
12288,76,2.5
117100,76,4.0
64365,76,4.5
120572,76,3.5
49455,76,3.5
27242,76,4.0
66455,76,3.0
85617,76,3.0
79531,76,4.5
25411,76,4.5
96320,76,4.5
90462,76,4.0
19414,76,4.0
101921,76,4.0
90216,76,4.0
95524,76,3.5
59424,76,4.5
115852,76,4.5
84752,76,3.0
42367,76,4.5
107992,76,4.5
42096,76,4.5
134521,76,2.5
45811,76,3.0
41244,76,3.5
55479,76,4.0
26172,76,4.0
113673,76,4.0
96864,76,4.0
83697,76,4.0
47414,76,3.0
3076,76,4.0
68205,76,3.5
86156,76,3.5
85518,76,4.0
53007,76,4.0
59527,76,3.0
2702,76,4.0
62505,76,4.5
123707,76,4.0
102025,76,4.5
16539,76,3.0
107991,76,4.0
35522,76,4.0
124998,76,3.5
86589,76,4.0
122841,76,4.5
134557,76,3.5
76612,76,4.0
18675,76,4.0
131351,76,4.0
93705,76,5.0
58166,76,3.5
101137,76,4.0
70905,76,4.0
93710,76,4.5
116220,76,4.0
89527,76,4.0
96370,76,5.0
134401,76,2.0
910,76,3.5
53413,76,4.5
113847,76,3.5
44400,76,3.5
82202,76,3.0
78501,76,3.0
17022,76,3.0
12649,76,4.0
119522,76,3.5
45669,76,3.0
110773,76,3.5
106512,76,3.5
23171,76,2.5
13215,76,3.5
21860,76,3.5
21391,76,5.0
113806,76,5.0
117258,76,5.0
120479,76,4.0
73947,76,4.0
108285,76,3.5
84549,76,3.5
49666,76,4.0
53834,76,4.0
105455,76,3.5
27838,76,4.0
24112,76,3.0
130446,76,2.0
45461,76,4.0
40618,76,4.5
16581,76,3.0
69256,76,3.0
59269,76,4.0
1588,76,4.5
13920,76,1.0
58265,76,3.0
76164,76,2.5
119746,76,4.0
102668,76,4.0
56574,76,4.0
93266,76,3.0
60016,76,4.0
86485,76,0.5
134525,76,4.5
56889,76,3.5
14947,76,4.0
56478,76,4.5
63018,76,4.0
31321,76,4.5
16472,76,4.5
38655,76,4.5
83507,76,4.0
67352,76,4.0
31444,76,3.5
129078,76,4.0
91478,76,4.0
48410,76,3.5
135092,76,4.0
72229,76,4.0
6116,76,3.0
35613,76,4.0
22352,76,4.0
78774,76,5.0
17278,76,3.0
47953,76,3.5
13565,76,3.5
80946,76,3.5
53407,76,1.0
97195,76,4.0
52520,76,2.0
114078,76,3.5
79401,76,4.0
103076,76,4.5
27898,76,3.5
35227,76,3.5
11081,76,2.0
137118,76,4.0
86204,76,4.5
90145,76,4.0
88928,76,3.0
82880,76,3.5
53877,76,4.0
88394,76,4.0
1387,76,3.5
130715,76,3.0
370,76,4.0
24797,76,4.0
119501,76,3.5
83891,76,3.5
22483,76,4.5
19800,76,4.0
44459,76,4.0
73132,76,4.0
52004,76,4.0
132187,76,5.0
112217,76,3.5
127138,76,5.0
102532,76,4.0
26222,76,4.5
131620,76,4.0
23428,76,5.0
70282,76,4.0
18390,76,4.5
113645,76,4.0
23068,76,4.5
1015,76,4.5
53680,76,3.5
42245,76,3.0
68558,76,2.5
109009,76,2.5
96296,76,4.0
98494,76,2.5
88738,76,5.0
2988,76,4.0
26867,76,3.0
86768,76,4.0
57147,76,2.5
45928,76,4.0
38159,76,4.0
130517,76,5.0
128224,76,5.0
39214,76,5.0
7880,76,3.0
102118,76,4.0
14437,76,3.0
58612,76,4.5
32780,76,4.0
28090,76,2.0
45619,76,5.0
34494,76,4.0
49129,76,2.5
134156,76,3.5
1741,76,4.5
70201,76,2.5
131910,76,4.5
9197,76,2.0
18127,81,4.5
8932,81,4.5
108195,81,4.0
120067,81,3.5
108159,81,3.5
103872,81,3.0
104037,81,4.0
28340,81,3.5
10164,81,3.5
12778,81,3.5
58802,81,4.5
62805,81,4.0
38605,81,4.0
34587,81,3.5
1835,81,5.0
121052,81,3.0
76630,81,3.0
107087,81,2.5
95552,81,5.0
975,81,4.0
18877,81,4.0
94175,81,4.0
106537,81,4.0
4215,81,4.0
42290,81,3.0
11843,81,3.0
124288,81,4.5
41613,81,4.5
95708,81,3.5
58346,81,4.5
4347,81,3.0
96482,81,3.5
10055,81,3.0
133811,81,5.0
17630,81,3.5
70740,81,4.0
24200,81,2.5
97881,81,3.5
67683,81,4.0
81783,81,2.5
79531,81,2.0
25411,81,5.0
90462,81,4.0
65670,81,4.0
84752,81,3.5
42096,81,2.5
41244,81,3.5
24389,81,5.0
47414,81,3.5
86156,81,3.0
134557,81,3.5
93710,81,3.5
96370,81,3.0
134401,81,2.0
82202,81,4.0
138072,81,3.0
17022,81,4.0
12649,81,4.5
4483,81,3.5
68905,81,4.0
104958,81,3.0
21391,81,3.0
113806,81,3.0
117258,81,4.5
129498,81,4.0
105455,81,4.0
74546,81,3.5
130446,81,3.5
16581,81,3.5
76164,81,3.5
19560,81,4.0
56889,81,4.0
62314,81,4.0
75422,81,3.5
87502,81,4.5
16472,81,4.0
67352,81,3.5
129078,81,3.0
75438,81,4.0
71680,81,3.5
97195,81,3.5
52520,81,2.0
79401,81,4.0
103076,81,3.0
35227,81,4.0
11081,81,2.0
82880,81,3.0
80874,81,4.0
76284,81,3.5
370,81,5.0
119501,81,4.0
21058,81,5.0
73132,81,3.0
102853,81,4.0
132187,81,4.0
127138,81,2.0
102532,81,4.5
131620,81,2.5
70282,81,4.5
103816,81,1.5
88738,81,5.0
86768,81,4.0
43599,81,3.5
39214,81,5.0
7880,81,4.5
52762,81,3.0
12271,81,4.0
58612,81,4.0
34494,81,4.0
123297,81,4.0
1741,81,3.0
20530,81,3.0
70201,81,4.0
131910,81,3.5
9197,81,4.0
125171,82,2.5
103872,82,3.0
79601,82,3.5
76630,82,3.5
125084,82,3.5
45015,82,2.5
16126,82,3.0
10055,82,4.0
79531,82,2.0
19414,82,2.5
55479,82,4.0
102025,82,4.0
93705,82,4.0
96370,82,3.5
138072,82,3.0
103927,82,3.0
21391,82,4.0
22352,82,4.0
103076,82,4.0
98494,82,3.0
26867,82,3.0
14437,82,3.5
9197,82,4.0
108195,84,3.5
9991,84,4.0
53930,84,1.0
104037,84,3.0
34587,84,3.0
76630,84,3.0
99471,84,2.0
72971,84,3.5
74849,84,4.0
46392,84,4.5
45015,84,3.0
41613,84,3.0
117144,84,3.0
97072,84,2.5
117918,84,3.0
133811,84,3.0
25411,84,3.0
86592,84,3.5
63902,84,3.5
42096,84,3.5
134521,84,3.0
26172,84,3.5
123707,84,4.0
35522,84,3.0
119625,84,3.5
134401,84,2.0
96977,84,3.0
45669,84,3.0
110773,84,3.0
113806,84,5.0
22074,84,3.0
129498,84,1.5
130446,84,3.0
1588,84,2.5
78908,84,4.0
62314,84,4.0
104500,84,3.5
89617,84,2.5
67352,84,3.5
72229,84,4.0
127683,84,3.0
80946,84,3.5
11081,84,2.0
370,84,4.5
128263,84,1.5
70282,84,4.0
68558,84,4.0
103816,84,3.0
38256,84,4.0
98494,84,4.0
26855,84,2.5
30631,86,2.5
125171,86,2.0
105059,86,2.0
34587,86,3.0
9050,86,3.5
41613,86,5.0
117144,86,3.5
24884,86,3.5
2945,86,4.0
131630,86,4.5
42096,86,3.5
134521,86,3.5
134401,86,2.0
113806,86,5.0
84549,86,2.5
105455,86,3.5
24112,86,4.0
45461,86,4.0
14947,86,1.5
127683,86,4.0
19800,86,3.5
98494,86,4.5
88738,86,4.0
39214,86,4.5
70201,86,3.0
108195,87,3.0
53930,87,1.5
104037,87,3.0
137805,87,1.0
79601,87,3.5
34587,87,2.5
76630,87,2.5
107087,87,4.0
91969,87,3.5
42290,87,5.0
42124,87,3.5
98541,87,3.5
95147,87,1.0
36229,87,4.0
72832,87,1.0
117144,87,4.0
129005,87,3.0
359,87,4.0
133811,87,4.0
26480,87,3.5
134181,87,3.0
48838,87,5.0
2945,87,3.5
70740,87,4.0
11343,87,3.0
131630,87,3.0
50898,87,3.5
97881,87,2.0
120572,87,3.0
27242,87,2.5
79531,87,4.0
25411,87,3.0
19414,87,3.5
101921,87,3.0
95524,87,3.0
84752,87,3.0
18675,87,4.0
116220,87,3.0
134401,87,2.5
910,87,4.0
27735,87,5.0
23171,87,2.0
21391,87,3.0
113806,87,3.5
129498,87,3.5
120479,87,3.5
27838,87,3.5
45461,87,2.0
1588,87,3.5
13920,87,5.0
102668,87,2.5
31321,87,5.0
67352,87,3.0
129078,87,4.5
127683,87,3.0
52520,87,2.0
35227,87,4.0
20028,87,4.5
127138,87,2.5
131620,87,2.5
53680,87,1.0
38159,87,4.0
102118,87,2.0
58612,87,2.5
32780,87,2.5
45619,87,2.0
134156,87,3.0
70201,87,2.5
131910,87,3.0
62046,90,2.5
17318,90,4.0
69519,90,3.5
8932,90,2.5
48821,90,4.0
65155,90,1.5
108195,90,2.0
119330,90,4.0
120067,90,3.5
64100,90,4.0
64150,90,3.5
88266,90,4.5
108159,90,3.0
82715,90,2.5
124078,90,4.5
53113,90,4.5
30631,90,3.0
132295,90,2.5
26674,90,3.5
53930,90,3.0
103872,90,3.0
43354,90,3.5
36624,90,4.0
104037,90,3.5
137805,90,3.0
57387,90,3.5
59163,90,4.0
128111,90,3.0
130589,90,3.0
124425,90,1.5
28340,90,2.5
113540,90,3.5
10164,90,4.0
77512,90,3.5
57937,90,3.0
131439,90,1.0
47150,90,4.0
13700,90,1.5
79846,90,2.0
92861,90,3.0
102750,90,4.0
49642,90,0.5
117861,90,3.5
136455,90,4.0
12778,90,3.0
87075,90,2.0
115364,90,0.5
58802,90,3.5
51549,90,3.5
62805,90,3.0
128426,90,5.0
61305,90,3.5
25645,90,4.5
59812,90,5.0
127453,90,4.0
129008,90,4.0
63295,90,4.0
35553,90,3.0
28159,90,3.5
79601,90,3.5
105059,90,4.0
138200,90,3.5
34156,90,4.0
35246,90,2.0
34587,90,2.5
137446,90,3.0
71052,90,3.5
76630,90,3.0
95552,90,2.5
9050,90,3.0
5063,90,3.0
56246,90,4.0
83182,90,3.5
18877,90,4.0
28655,90,2.5
94175,90,2.5
101379,90,2.0
26932,90,3.0
120729,90,3.5
106537,90,3.0
87042,90,4.5
4215,90,4.0
42290,90,2.0
42124,90,4.5
14492,90,3.0
14328,90,3.5
117905,90,4.5
39714,90,3.5
11843,90,3.0
74849,90,4.0
125084,90,3.5
45015,90,3.0
41613,90,3.0
98541,90,3.5
95147,90,4.5
48512,90,2.0
16883,90,3.0
120941,90,4.5
104508,90,4.0
36229,90,3.5
121954,90,3.5
95283,90,2.5
68037,90,3.0
65536,90,4.5
72832,90,3.5
106236,90,4.0
109347,90,4.0
117144,90,3.5
25268,90,3.5
12569,90,4.0
104397,90,5.0
38957,90,4.5
129005,90,4.0
58346,90,3.0
23638,90,3.0
35259,90,1.5
49830,90,4.0
135418,90,3.5
98781,90,3.5
101785,90,4.0
359,90,4.0
55679,90,3.0
132470,90,4.0
76008,90,2.0
117918,90,2.0
103667,90,4.0
81114,90,2.5
96482,90,2.5
121612,90,3.5
83556,90,4.0
68594,90,4.0
63200,90,2.0
72766,90,0.5
97953,90,4.0
5475,90,2.0
57171,90,3.5
133811,90,4.0
54989,90,4.0
26480,90,3.5
13952,90,3.5
119197,90,3.5
112948,90,1.0
134181,90,3.5
48838,90,4.5
17630,90,3.5
2945,90,4.0
70740,90,4.0
11343,90,3.0
97163,90,3.5
31273,90,4.5
41941,90,3.5
131630,90,4.0
50898,90,2.5
22377,90,4.0
66281,90,3.5
12288,90,2.0
67683,90,2.5
63551,90,4.5
120572,90,3.5
60349,90,3.5
49455,90,4.0
18758,90,4.0
27242,90,1.0
128480,90,5.0
66362,90,3.0
66455,90,3.0
79531,90,4.0
25411,90,2.5
96320,90,3.0
128329,90,3.5
19414,90,3.0
65670,90,3.0
14644,90,4.5
90216,90,3.0
126097,90,3.5
13665,90,2.0
35983,90,4.5
115852,90,3.0
2024,90,4.0
68874,90,3.0
84752,90,2.5
42096,90,4.0
134521,90,2.0
73445,90,3.0
41244,90,3.5
96985,90,3.0
124849,90,2.5
55479,90,3.5
26172,90,3.0
98644,90,4.0
96864,90,3.5
131331,90,5.0
68205,90,3.5
86156,90,3.5
85518,90,4.0
53007,90,5.0
28176,90,4.0
35522,90,3.0
12999,90,3.5
134557,90,1.0
18675,90,4.0
131351,90,3.0
93705,90,3.5
39250,90,3.5
92814,90,3.5
101137,90,3.5
93710,90,3.0
116220,90,3.5
89527,90,2.0
91346,90,4.0
96370,90,2.5
134401,90,1.5
910,90,4.0
104887,90,1.5
122710,90,2.5
44400,90,3.0
82202,90,2.5
78501,90,2.0
138072,90,1.0
21280,90,3.0
42660,90,2.5
57242,90,3.0
12649,90,3.5
119522,90,2.5
45669,90,1.5
89988,90,3.0
110773,90,3.5
106512,90,3.0
23171,90,2.0
13215,90,1.0
21860,90,3.5
21391,90,3.0
63615,90,4.5
5450,90,3.0
113806,90,3.0
117258,90,3.0
30516,90,2.0
80285,90,5.0
129498,90,3.0
109429,90,3.0
120479,90,4.0
98792,90,3.0
108285,90,2.5
49666,90,3.5
53834,90,2.5
22363,90,1.5
27838,90,4.0
24112,90,2.5
130446,90,1.0
45461,90,3.0
115679,90,3.0
16581,90,1.5
69256,90,2.5
59269,90,3.5
1588,90,3.5
2847,90,0.5
13920,90,4.5
58265,90,3.0
76164,90,3.0
102668,90,3.0
108442,90,2.0
73773,90,3.5
56574,90,3.0
93266,90,3.5
46809,90,4.0
55429,90,3.0
57969,90,2.5
86485,90,1.0
134525,90,4.0
116550,90,4.0
14947,90,3.0
75422,90,4.0
31321,90,4.0
38655,90,3.5
75195,90,4.0
128045,90,2.5
83507,90,3.0
80080,90,1.5
67352,90,3.0
31444,90,4.0
129078,90,2.0
91478,90,3.0
135092,90,5.0
99477,90,2.0
72229,90,1.5
22352,90,3.0
78774,90,4.0
75438,90,3.5
47953,90,3.5
13565,90,3.5
80946,90,2.5
71680,90,3.0
109550,90,3.0
53407,90,3.0
97195,90,4.0
52520,90,3.5
114601,90,3.0
78362,90,3.5
79401,90,3.0
103076,90,4.5
126912,90,2.5
42399,90,4.5
86783,90,4.0
35227,90,4.0
71825,90,1.5
137118,90,4.0
86204,90,2.0
136015,90,0.5
88928,90,2.5
82880,90,3.5
88394,90,3.0
135223,90,2.0
1387,90,3.5
130715,90,0.5
76284,90,3.5
24797,90,3.0
119501,90,3.5
83891,90,0.5
78917,90,3.5
23433,90,3.0
19800,90,4.0
36628,90,1.5
44459,90,3.0
53578,90,5.0
47866,90,2.0
20028,90,4.5
52004,90,3.5
132914,90,3.5
112736,90,4.0
132187,90,4.0
6988,90,1.5
102532,90,2.5
26222,90,3.0
60710,90,4.0
131620,90,3.5
128263,90,2.0
10514,90,3.0
18390,90,4.5
113645,90,3.5
111827,90,3.0
124448,90,3.0
1015,90,3.5
53680,90,3.0
68558,90,2.5
67584,90,0.5
103816,90,2.5
109009,90,3.0
98494,90,1.5
88738,90,4.0
26867,90,1.5
86768,90,4.0
15324,90,3.0
45928,90,1.5
38159,90,3.5
130517,90,3.0
128224,90,2.5
43599,90,2.5
39214,90,4.5
74248,90,2.5
118067,90,2.5
7880,90,1.5
52762,90,3.0
12271,90,3.5
102118,90,3.5
14437,90,4.0
85249,90,1.5
32780,90,3.5
28090,90,2.0
45619,90,3.5
29115,90,3.0
34494,90,3.5
49129,90,1.5
134156,90,2.5
123297,90,3.5
1741,90,1.0
20530,90,2.0
70201,90,3.5
26855,90,4.0
131910,90,4.0
9197,90,2.0
48821,91,3.0
108195,91,3.5
103872,91,3.0
28340,91,2.5
12778,91,2.5
129008,91,3.0
10387,91,3.5
34587,91,4.0
107087,91,4.5
9050,91,3.5
5063,91,2.5
98541,91,3.5
72832,91,3.5
16126,91,3.0
83556,91,3.5
63200,91,5.0
133811,91,4.5
13952,91,3.5
2945,91,3.5
25411,91,3.5
42096,91,4.5
55479,91,4.0
47414,91,4.5
35522,91,3.5
93705,91,3.0
134401,91,2.0
21391,91,4.0
130446,91,2.5
67352,91,3.5
90453,91,4.5
18115,91,4.0
35227,91,3.0
88394,91,3.0
370,91,4.5
132187,91,1.0
60710,91,3.0
134279,91,3.0
70282,91,5.0
42245,91,3.0
109009,91,2.5
39214,91,3.5
7880,91,4.0
102118,91,3.5
34494,91,3.5
20530,91,4.0
108159,93,3.5
10164,93,3.5
63295,93,4.5
105059,93,4.0
34587,93,3.0
76630,93,4.5
45015,93,2.0
117144,93,3.0
135418,93,4.0
359,93,3.5
5475,93,4.0
120572,93,3.5
79531,93,4.0
42096,93,3.5
55479,93,3.0
35522,93,2.5
134401,93,2.5
138072,93,2.5
45669,93,3.5
113806,93,3.5
39271,93,3.0
53834,93,3.5
107672,93,5.0
16472,93,4.0
79401,93,4.0
103076,93,3.5
35227,93,2.0
11081,93,2.0
102853,93,3.5
20028,93,5.0
111827,93,4.0
67584,93,3.0
86768,93,2.5
39214,93,3.5
70201,93,3.0
131910,93,4.0
108195,97,3.5
124078,97,4.0
46645,97,4.0
121052,97,4.0
125084,97,1.0
41613,97,5.0
58346,97,3.0
4347,97,3.0
10573,97,4.0
109177,97,4.5
119197,97,5.0
70740,97,5.0
120572,97,3.5
79531,97,3.0
25411,97,4.0
84752,97,3.0
42096,97,4.5
45811,97,5.0
47414,97,4.0
102025,97,4.0
96370,97,4.0
134401,97,4.0
17022,97,4.0
12649,97,4.5
21391,97,4.0
17709,97,4.0
130446,97,4.0
59269,97,4.0
71680,97,4.0
11081,97,2.5
137118,97,5.0
6988,97,5.0
70282,97,5.0
68558,97,2.5
98494,97,5.0
2988,97,4.0
123297,97,4.5
70201,97,3.0
131910,97,4.5
18127,98,4.0
48821,98,4.0
108195,98,4.0
64150,98,3.5
30631,98,3.0
26674,98,3.5
103872,98,3.5
104037,98,4.0
28340,98,3.5
10164,98,4.0
47150,98,2.5
79846,98,4.0
92861,98,3.5
102750,98,5.0
136455,98,4.5
115364,98,3.0
58802,98,4.0
127453,98,5.0
83631,98,3.0
34587,98,4.0
76630,98,2.0
107087,98,5.0
91969,98,3.0
128236,98,3.5
88857,98,3.0
42290,98,3.0
45015,98,4.0
41613,98,4.0
72832,98,1.0
41020,98,3.5
117144,98,5.0
105841,98,3.0
104397,98,5.0
109692,98,3.5
35259,98,4.5
135418,98,4.0
359,98,5.0
96482,98,3.5
121612,98,4.0
5475,98,3.5
133811,98,5.0
13952,98,5.0
69335,98,4.5
17630,98,3.5
70740,98,5.0
11343,98,3.5
131630,98,3.0
65874,98,4.0
64655,98,4.0
27242,98,3.0
66362,98,3.5
25411,98,3.5
115852,98,3.0
84752,98,3.0
42096,98,4.5
45811,98,3.5
73445,98,5.0
41244,98,4.0
3076,98,3.5
93710,98,4.0
116220,98,4.0
3569,98,3.5
134401,98,1.5
53413,98,5.0
82202,98,3.5
138072,98,3.0
23171,98,2.0
21391,98,2.0
113806,98,4.0
120479,98,3.5
49666,98,4.0
130446,98,2.5
45461,98,4.5
59269,98,3.5
1588,98,4.0
13920,98,5.0
102668,98,3.0
56574,98,4.0
56889,98,4.0
62314,98,2.0
31321,98,5.0
16472,98,3.5
67352,98,4.0
129078,98,4.0
97195,98,3.5
79401,98,4.0
103076,98,3.5
18115,98,5.0
19114,98,3.5
35227,98,3.0
11081,98,4.5
88394,98,3.0
73132,98,2.0
132187,98,5.0
112217,98,5.0
127138,98,4.5
27365,98,4.0
131620,98,3.0
10514,98,4.0
70282,98,4.0
42245,98,3.5
98494,98,3.0
86768,98,3.0
57147,98,3.5
38159,98,3.0
43599,98,4.0
32780,98,5.0
20530,98,3.5
70201,98,3.5
137209,104,3.5
84948,104,3.0
121052,104,3.0
87042,104,5.0
41613,104,5.0
16126,104,3.0
10573,104,4.0
10055,104,4.0
24200,104,4.0
135092,104,4.0
83891,104,0.5
22483,104,2.0
68558,104,4.0
98494,104,4.0
26867,104,3.5
39214,104,5.0
12271,104,4.0
14437,104,4.5
58612,104,4.5
29115,104,4.0
134156,104,4.0
20530,104,3.5
12882,107,3.0
18127,107,3.0
115611,107,3.5
8932,107,3.0
48821,107,4.0
9745,107,4.0
65155,107,2.0
68702,107,4.5
108195,107,3.5
119330,107,3.5
120067,107,2.5
100277,107,3.5
64100,107,4.0
64150,107,3.5
88266,107,4.5
108159,107,4.0
82715,107,4.5
68836,107,0.5
124078,107,4.5
30631,107,4.0
132295,107,0.5
26674,107,4.5
69498,107,4.0
11337,107,4.5
46645,107,3.5
103872,107,4.0
36624,107,4.5
104037,107,5.0
57387,107,4.0
128111,107,4.0
124425,107,1.5
10164,107,2.5
57937,107,3.0
131439,107,3.0
13700,107,3.5
79846,107,5.0
92861,107,4.0
117861,107,2.0
136455,107,4.0
12778,107,3.5
3665,107,2.5
115364,107,2.0
4931,107,3.0
58802,107,4.0
7723,107,4.0
74730,107,4.0
32386,107,4.0
62805,107,3.0
61305,107,4.0
100540,107,4.0
25645,107,4.0
59812,107,4.0
127453,107,4.0
129008,107,5.0
63295,107,4.0
35553,107,4.0
100728,107,3.5
83631,107,4.5
10387,107,4.5
79601,107,3.0
105059,107,3.5
34156,107,5.0
34587,107,3.0
31362,107,4.0
48098,107,4.0
76630,107,3.0
94883,107,3.5
130819,107,3.0
107087,107,3.0
91969,107,1.5
95552,107,3.5
975,107,3.5
1935,107,0.5
9050,107,3.5
5063,107,3.5
116420,107,3.5
18877,107,4.0
94175,107,3.0
102242,107,2.0
106537,107,3.5
87042,107,4.0
88857,107,5.0
42290,107,4.0
42124,107,3.5
14492,107,3.0
11843,107,2.0
121303,107,4.0
74849,107,5.0
46392,107,3.5
125084,107,2.0
45015,107,2.5
98541,107,4.5
95147,107,4.0
26022,107,4.5
64986,107,1.5
32234,107,5.0
68037,107,2.5
72832,107,3.5
89321,107,5.0
16126,107,3.5
117144,107,4.0
12569,107,3.5
104397,107,4.5
129005,107,4.0
58346,107,3.0
102679,107,4.0
23638,107,3.5
36665,107,3.5
35259,107,4.5
98278,107,3.5
135418,107,3.0
101785,107,4.0
359,107,3.5
55679,107,4.0
76008,107,3.0
81114,107,3.5
96482,107,4.5
121612,107,4.0
83556,107,4.5
124936,107,3.5
76695,107,1.5
68594,107,4.0
105214,107,4.5
102386,107,4.0
72766,107,2.5
24884,107,4.0
97953,107,4.5
5475,107,3.0
56222,107,3.0
133811,107,4.0
134964,107,3.5
54989,107,5.0
26480,107,3.5
101952,107,3.0
13952,107,4.0
119197,107,4.5
4629,107,4.0
134181,107,3.0
34664,107,0.5
2945,107,3.5
70740,107,4.0
11343,107,3.0
97163,107,4.5
41941,107,3.0
35050,107,4.0
131630,107,4.0
50898,107,4.0
22377,107,4.0
43829,107,3.5
22822,107,3.5
12288,107,4.0
67683,107,3.0
42053,107,4.5
120572,107,4.0
18758,107,4.0
27242,107,3.0
66362,107,3.0
66455,107,2.5
83644,107,5.0
79531,107,4.0
25411,107,2.5
96320,107,5.0
90462,107,5.0
126097,107,3.0
95524,107,3.5
115852,107,2.5
63902,107,3.5
84752,107,3.5
134521,107,1.5
99093,107,3.5
55479,107,3.0
26172,107,3.0
98644,107,3.5
24389,107,4.0
96864,107,4.0
47414,107,4.0
68205,107,1.5
86156,107,3.5
62505,107,1.0
102025,107,4.5
107991,107,4.0
92882,107,5.0
86589,107,3.5
114316,107,4.5
134557,107,1.5
76612,107,3.5
18675,107,3.0
131351,107,4.0
58166,107,4.0
11513,107,5.0
39250,107,4.0
92814,107,2.0
2248,107,3.5
93710,107,4.0
116220,107,2.0
91346,107,4.0
96370,107,3.5
134401,107,2.5
910,107,4.5
53413,107,5.0
44400,107,4.0
82202,107,3.5
78501,107,3.0
138072,107,2.0
17022,107,3.5
21280,107,3.0
42660,107,3.5
119522,107,4.5
45669,107,3.5
27731,107,3.5
110773,107,4.5
23171,107,3.0
13215,107,3.0
103927,107,3.5
21860,107,4.5
21391,107,3.0
63615,107,5.0
120782,107,5.0
111841,107,2.0
22074,107,2.5
129498,107,4.5
120479,107,4.5
108285,107,3.5
130446,107,3.0
45461,107,3.5
40618,107,3.5
59269,107,3.0
1588,107,4.5
58265,107,4.0
76164,107,2.0
102668,107,3.5
108442,107,4.5
56574,107,3.0
45537,107,2.5
46809,107,4.5
57969,107,1.5
78908,107,4.5
86485,107,0.5
43604,107,2.5
89721,107,4.0
31321,107,4.0
38655,107,1.5
104500,107,4.0
75195,107,5.0
128045,107,4.0
83507,107,4.5
67352,107,3.5
129078,107,5.0
135092,107,3.0
6116,107,4.0
35613,107,3.0
22352,107,3.0
78774,107,3.5
17278,107,2.0
47953,107,3.0
127683,107,3.5
71680,107,3.0
90453,107,4.5
97195,107,5.0
52520,107,4.5
79401,107,4.5
103076,107,2.0
126912,107,3.5
18115,107,5.0
27898,107,3.0
42399,107,2.5
19114,107,4.0
35227,107,3.0
11081,107,1.5
71825,107,3.0
137118,107,3.5
88928,107,4.0
135223,107,3.0
1387,107,3.0
130715,107,2.5
76284,107,4.0
370,107,5.0
24797,107,2.5
83891,107,0.5
23433,107,1.0
19800,107,4.5
36628,107,3.0
21058,107,4.0
47866,107,3.0
20028,107,4.0
52004,107,4.0
112736,107,4.0
132187,107,4.0
112217,107,2.5
6988,107,2.0
127138,107,5.0
88608,107,3.0
131620,107,4.5
18390,107,0.5
23068,107,3.5
1015,107,4.0
42245,107,4.0
68558,107,4.0
67584,107,4.0
96296,107,5.0
98494,107,4.5
88738,107,4.0
2988,107,4.5
26867,107,2.5
57147,107,4.0
45928,107,3.5
38159,107,4.0
128224,107,3.0
43599,107,3.5
39214,107,5.0
74248,107,3.0
7880,107,4.0
12271,107,2.5
102118,107,4.5
14437,107,4.5
58612,107,1.0
32780,107,4.5
34494,107,4.0
49129,107,1.0
134156,107,3.0
123297,107,4.0
70201,107,3.5
26855,107,0.5
131910,107,4.0
9197,107,4.0
12882,108,4.5
62046,108,4.0
18127,108,4.0
17318,108,5.0
103754,108,4.5
124823,108,1.0
115611,108,3.5
8932,108,5.0
48821,108,4.0
9745,108,5.0
108195,108,4.0
137209,108,3.0
119330,108,2.0
86784,108,3.0
120067,108,4.0
108922,108,4.5
64100,108,5.0
64150,108,3.5
82715,108,4.0
68836,108,5.0
124078,108,5.0
67615,108,5.0
53113,108,4.5
30631,108,4.0
132295,108,3.5
26674,108,4.5
31476,108,4.0
69498,108,4.5
53930,108,4.0
11337,108,4.5
46645,108,5.0
103872,108,3.0
119309,108,4.0
43354,108,4.0
36624,108,4.5
104037,108,4.5
137805,108,3.5
57387,108,4.5
40652,108,4.0
125889,108,5.0
128111,108,5.0
130589,108,3.5
124425,108,4.0
28340,108,4.0
113540,108,4.0
10164,108,3.0
57937,108,4.0
15415,108,4.0
131439,108,3.5
47150,108,4.0
13700,108,4.0
11571,108,4.0
79846,108,4.0
92861,108,4.0
102750,108,4.0
49642,108,3.5
136455,108,4.0
12778,108,4.0
91973,108,3.5
87075,108,4.0
115364,108,2.5
4931,108,4.5
58802,108,5.0
51549,108,4.0
17039,108,4.0
32386,108,4.0
62805,108,4.5
128426,108,5.0
61305,108,4.5
25645,108,4.5
59812,108,4.0
126249,108,5.0
38605,108,4.0
127453,108,4.0
129008,108,5.0
35553,108,5.0
100728,108,4.5
10387,108,3.5
65255,108,4.0
28159,108,4.5
43618,108,3.5
92409,108,3.5
47566,108,3.5
130671,108,4.5
79601,108,5.0
105059,108,5.0
34156,108,5.0
101004,108,4.5
35246,108,5.0
34587,108,3.5
1835,108,5.0
31362,108,4.0
121052,108,4.0
48098,108,5.0
137446,108,4.0
71052,108,4.5
76630,108,4.5
33871,108,4.0
94883,108,3.0
97384,108,4.5
130819,108,5.0
107087,108,4.5
52208,108,3.5
91969,108,2.0
95552,108,3.5
975,108,3.5
1935,108,0.5
9050,108,3.5
128236,108,4.5
5063,108,3.5
116420,108,3.5
56246,108,2.5
124683,108,2.5
18877,108,5.0
34239,108,5.0
94175,108,4.0
102242,108,3.0
101379,108,4.0
94462,108,4.0
26932,108,3.0
106537,108,4.0
